timestamp,mode,keygen,sign,verify
2025-05-19 12:19:22,256f,10.506,212.511,5.593
2025-05-19 12:19:25,256f,10.598,213.798,5.657
2025-05-19 12:19:28,256f,10.609,214.348,5.663
2025-05-19 12:19:31,256f,10.658,214.666,5.708
2025-05-19 12:19:34,256f,10.844,211.892,5.519
2025-05-19 12:19:37,256f,10.52,211.287,5.606
2025-05-19 12:19:40,256f,10.526,213.609,5.849
2025-05-19 12:19:43,256f,10.906,211.173,5.584
2025-05-19 12:19:46,256f,10.625,213.89,5.671
2025-05-19 12:19:49,256f,10.505,210.982,5.547
2025-05-19 12:19:52,256f,10.637,213.492,5.668
2025-05-19 12:19:55,256f,10.571,212.222,5.609
2025-05-19 12:19:58,256f,10.667,214.775,5.637
2025-05-19 12:20:01,256f,10.482,212.038,5.647
2025-05-19 12:20:04,256f,10.615,214.815,5.653
2025-05-19 12:20:07,256f,10.571,213.987,5.63
2025-05-19 12:20:10,256f,10.608,213.255,5.689
2025-05-19 12:20:13,256f,10.6,213.947,5.651
2025-05-19 12:20:16,256f,10.52,211.504,5.666
2025-05-19 12:20:19,256f,10.466,212.43,5.575
2025-05-19 12:20:22,256f,10.416,212.593,5.645
2025-05-19 12:20:25,256f,10.662,213.987,5.616
2025-05-19 12:20:28,256f,10.541,212.01,5.641
2025-05-19 12:20:31,256f,10.672,214.183,5.685
2025-05-19 12:20:34,256f,10.636,213.796,5.748
2025-05-19 12:20:37,256f,10.544,211.617,5.604
2025-05-19 12:20:40,256f,10.596,213.466,5.67
2025-05-19 12:20:43,256f,10.596,213.462,5.656
2025-05-19 12:20:46,256f,10.485,212.962,5.711
2025-05-19 12:20:49,256f,10.69,211.665,5.572
2025-05-19 12:20:52,256f,10.47,211.398,5.596
2025-05-19 12:20:55,256f,10.595,213.54,5.608
2025-05-19 12:20:58,256f,10.576,212.94,5.572
2025-05-19 12:21:01,256f,10.625,214.622,5.632
2025-05-19 12:21:04,256f,10.723,215.094,5.79
2025-05-19 12:21:07,256f,10.617,213.432,5.679
2025-05-19 12:21:10,256f,10.823,211.343,5.561
2025-05-19 12:21:13,256f,10.528,211.578,5.666
2025-05-19 12:21:16,256f,10.532,213.136,5.703
2025-05-19 12:21:19,256f,10.575,213.264,5.622
2025-05-19 12:21:22,256f,10.799,214.077,5.742
2025-05-19 12:21:25,256f,10.546,213.585,5.734
2025-05-19 12:21:28,256f,11.009,213.132,5.796
2025-05-19 12:21:31,256f,10.789,213.438,5.635
2025-05-19 12:21:34,256f,10.802,214.757,5.712
2025-05-19 12:21:37,256f,10.625,213.995,5.653
2025-05-19 12:21:40,256f,10.475,212.127,5.638
2025-05-19 12:21:43,256f,10.743,213.494,5.653
2025-05-19 12:21:46,256f,10.487,211.706,5.582
2025-05-19 12:21:49,256f,10.604,213.736,5.653
2025-05-19 12:21:52,256f,10.504,211.193,5.593
2025-05-19 12:21:55,256f,10.551,213.14,5.728
2025-05-19 12:21:58,256f,10.597,213.39,5.661
2025-05-19 12:22:01,256f,10.527,211.017,5.631
2025-05-19 12:22:04,256f,10.598,213.555,5.671
