timestamp,mode,keygen,sign,verify
2025-05-19 04:50:40,256f,18.292,408.8,11.701
2025-05-19 04:50:45,256f,18.33,409.089,11.565
2025-05-19 04:50:51,256f,18.283,411.111,11.595
2025-05-19 04:50:56,256f,18.431,409.312,11.725
2025-05-19 04:51:01,256f,18.325,408.707,11.635
2025-05-19 04:51:06,256f,18.467,410.281,11.692
2025-05-19 04:51:11,256f,18.248,408.832,11.516
2025-05-19 04:51:16,256f,18.221,408.454,11.603
2025-05-19 04:51:21,256f,18.201,412.173,11.687
2025-05-19 04:51:26,256f,18.196,409.857,11.685
2025-05-19 04:51:32,256f,18.14,408.784,11.715
2025-05-19 04:51:37,256f,18.294,413.658,11.607
2025-05-19 04:51:42,256f,18.555,408.831,11.624
2025-05-19 04:51:47,256f,19.508,412.967,11.731
2025-05-19 04:51:52,256f,18.223,409.222,11.569
2025-05-19 04:51:57,256f,18.209,408.884,11.747
2025-05-19 04:52:02,256f,18.455,409.506,11.755
2025-05-19 04:52:07,256f,18.209,409.487,11.85
2025-05-19 04:52:13,256f,18.4,409.129,11.83
2025-05-19 04:52:18,256f,18.164,410.416,11.698
2025-05-19 04:52:23,256f,18.178,409.483,12.104
2025-05-19 04:52:28,256f,18.112,408.931,11.591
2025-05-19 04:52:33,256f,18.431,409.111,11.59
2025-05-19 04:52:38,256f,18.261,409.566,11.576
2025-05-19 04:52:43,256f,18.438,410.019,11.637
2025-05-19 04:52:48,256f,18.196,408.578,11.666
2025-05-19 04:52:54,256f,18.456,410.303,11.676
2025-05-19 04:52:59,256f,18.256,409.644,11.652
2025-05-19 04:53:04,256f,18.285,409.646,11.741
2025-05-19 04:53:09,256f,18.262,410.679,11.598
2025-05-19 04:53:14,256f,18.396,408.778,11.71
2025-05-19 04:53:19,256f,18.22,409.056,11.665
2025-05-19 04:53:24,256f,18.256,410.099,11.667
2025-05-19 04:53:29,256f,18.347,408.846,11.726
2025-05-19 04:53:34,256f,18.414,408.696,11.729
2025-05-19 04:53:40,256f,18.171,409.019,11.569
2025-05-19 04:53:45,256f,18.236,409.588,11.671
2025-05-19 04:53:50,256f,18.272,411.049,11.699
2025-05-19 04:53:55,256f,18.262,409.119,11.615
2025-05-19 04:54:00,256f,18.247,408.775,11.842
2025-05-19 04:54:05,256f,18.382,409.214,11.658
