timestamp,mode,keygen,sign,verify
2025-05-19 02:01:38,128f,45.985,1099.873,73.658
2025-05-19 02:01:40,128f,46.142,1101.775,72.597
2025-05-19 02:01:42,128f,45.849,1105.416,73.306
2025-05-19 02:01:44,128f,47.942,1110.856,72.357
2025-05-19 02:01:46,128f,46.409,1107.454,73.252
2025-05-19 02:01:48,128f,45.849,1102.873,71.917
2025-05-19 02:01:50,128f,46.141,1104.830,72.108
2025-05-19 02:01:52,128f,45.961,1103.203,72.159
2025-05-19 02:01:54,128f,46.262,1105.644,72.068
2025-05-19 02:01:56,128f,45.988,1104.609,72.708
2025-05-19 02:01:58,128f,48.204,1105.584,72.525
2025-05-19 02:02:00,128f,46.156,1103.346,74.572
2025-05-19 02:02:01,128f,45.903,1105.690,73.550
2025-05-19 02:02:03,128f,47.413,1106.960,73.256
2025-05-19 02:02:05,128f,45.828,1112.025,71.886
2025-05-19 02:02:07,128f,45.864,1102.293,72.320
2025-05-19 02:02:09,128f,45.816,1105.643,73.400
2025-05-19 02:02:11,128f,46.081,1100.898,72.388
2025-05-19 02:02:13,128f,45.757,1108.454,71.526
2025-05-19 02:02:15,128f,45.888,1106.854,72.997
2025-05-19 02:02:17,128f,45.767,1107.950,78.156
2025-05-19 02:02:19,128f,46.044,1105.101,72.021
2025-05-19 02:02:21,128f,46.403,1107.595,72.475
2025-05-19 02:02:23,128f,46.917,1105.952,72.030
2025-05-19 02:02:25,128f,46.259,1106.966,72.286
2025-05-19 02:02:27,128f,48.041,1108.493,72.520
2025-05-19 02:02:28,128f,45.767,1106.041,73.149
2025-05-19 02:02:30,128f,45.913,1102.515,72.543
2025-05-19 02:02:32,128f,46.165,1103.823,72.639
2025-05-19 02:02:34,128f,45.816,1106.088,72.604
2025-05-19 02:02:36,128f,45.929,1100.854,72.602
2025-05-19 02:02:38,128f,46.061,1110.655,73.899
2025-05-19 02:02:40,128f,46.361,1104.724,72.766
2025-05-19 02:02:42,128f,49.404,1113.409,73.447
2025-05-19 02:02:44,128f,47.285,1106.560,71.785
2025-05-19 02:02:46,128f,46.403,1104.792,73.398
2025-05-19 02:02:48,128f,46.010,1102.901,72.233
2025-05-19 02:02:50,128f,46.271,1105.441,72.477
2025-05-19 02:02:52,128f,46.098,1103.230,72.792
2025-05-19 02:02:54,128f,45.928,1104.097,71.992
2025-05-19 02:02:56,128f,46.146,1109.973,72.797
