timestamp,mode,keygen,sign,verify
2025-05-19 06:18:25,256s,164.13,2529.218,3.438
2025-05-19 06:18:53,256s,163.82,2528.341,3.417
2025-05-19 06:19:20,256s,164.007,2532.248,3.41
2025-05-19 06:19:48,256s,164.105,2525.747,3.457
2025-05-19 06:20:16,256s,163.758,2532.166,3.452
2025-05-19 06:20:43,256s,164.14,2531.434,3.462
2025-05-19 06:21:11,256s,163.912,2529.349,3.45
2025-05-19 06:21:39,256s,163.895,2528.449,3.449
2025-05-19 06:22:07,256s,164.022,2533.013,3.471
2025-05-19 06:22:34,256s,164.53,2524.298,3.449
2025-05-19 06:23:02,256s,163.826,2526.662,3.451
2025-05-19 06:23:30,256s,164.582,2526.53,3.416
2025-05-19 06:23:57,256s,163.557,2530.062,3.475
2025-05-19 06:24:25,256s,163.859,2522.698,3.412
2025-05-19 06:24:52,256s,164.356,2524.643,3.398
2025-05-19 06:25:20,256s,163.61,2524.935,3.416
2025-05-19 06:25:48,256s,164.344,2523.31,3.441
2025-05-19 06:26:15,256s,163.614,2528.362,3.425
2025-05-19 06:26:43,256s,165.47,2529.388,3.436
2025-05-19 06:27:11,256s,165.167,2528.117,3.432
2025-05-19 06:27:38,256s,165.06,2526.52,3.388
2025-05-19 06:28:06,256s,164.4,2525.996,3.446
2025-05-19 06:28:34,256s,164.07,2526.588,3.502
2025-05-19 06:29:01,256s,163.943,2526.853,3.469
2025-05-19 06:29:29,256s,163.798,2526.324,3.442
2025-05-19 06:29:57,256s,164.518,2523.387,3.428
2025-05-19 06:30:24,256s,163.898,2528.556,3.498
2025-05-19 06:30:52,256s,164.305,2526.254,3.479
2025-05-19 06:31:20,256s,164.757,2528.419,3.435
2025-05-19 06:31:47,256s,164.337,2525.895,3.409
2025-05-19 06:32:15,256s,163.928,2527.205,3.548
2025-05-19 06:32:43,256s,164.602,2525.639,3.474
2025-05-19 06:33:10,256s,163.61,2527.216,3.416
2025-05-19 06:33:38,256s,164.562,2523.655,3.436
2025-05-19 06:34:06,256s,163.362,2533.439,3.424
2025-05-19 06:34:34,256s,164.291,2537.416,3.492
2025-05-19 06:35:01,256s,164.065,2527.975,3.464
2025-05-19 06:35:29,256s,163.641,2532.219,3.482
2025-05-19 06:35:57,256s,163.712,2529.074,3.424
2025-05-19 06:36:24,256s,164.154,2527.17,3.404
2025-05-19 06:36:52,256s,164.339,2531.159,3.47
2025-05-19 06:37:20,256s,164.277,2530.805,3.426
2025-05-19 06:37:47,256s,165.449,2524.817,3.424
2025-05-19 06:38:15,256s,164.153,2526.912,3.67
2025-05-19 06:38:43,256s,164.693,2525.414,3.447
2025-05-19 06:39:10,256s,163.613,2531.274,3.421
2025-05-19 06:39:38,256s,164.175,2528.549,3.417
2025-05-19 06:40:06,256s,164.073,2528.595,3.444
2025-05-19 06:40:33,256s,164.207,2526.464,3.458
2025-05-19 06:41:01,256s,164.562,2536.283,3.487
2025-05-19 06:41:29,256s,164.215,2526.421,3.42
2025-05-19 06:41:57,256s,163.704,2535.709,3.402
2025-05-19 06:42:24,256s,164.53,2528.438,3.48
2025-05-19 06:42:52,256s,163.939,2529.33,3.452
2025-05-19 06:43:20,256s,164.76,2528.903,3.405
2025-05-19 06:43:47,256s,163.525,2528.947,3.419
2025-05-19 06:44:15,256s,164.024,2525.689,3.506
2025-05-19 06:44:43,256s,163.321,2528.696,3.472
2025-05-19 06:45:10,256s,165.603,2527.436,3.43
2025-05-19 06:45:38,256s,163.466,2528.237,3.437
