timestamp,mode,keygen,sign,verify
2025-05-19 10:33:37,128s,158.921,1207.14,1.155
2025-05-19 10:33:51,128s,160.876,1200.663,1.162
2025-05-19 10:34:06,128s,161.21,1216.66,1.223
2025-05-19 10:34:20,128s,159.7,1212.8,1.162
2025-05-19 10:34:35,128s,158.41,1198.452,1.181
2025-05-19 10:34:49,128s,160.442,1222.342,1.201
2025-05-19 10:35:04,128s,159.499,1210.198,1.18
2025-05-19 10:35:18,128s,160.464,1222.863,1.187
2025-05-19 10:35:33,128s,158.196,1202.565,1.183
2025-05-19 10:35:47,128s,160.723,1218.549,1.17
2025-05-19 10:36:02,128s,159.448,1214.976,1.163
2025-05-19 10:36:16,128s,158.16,1204.052,1.177
2025-05-19 10:36:30,128s,158.78,1202.345,1.156
2025-05-19 10:36:45,128s,158.064,1199.115,1.207
2025-05-19 10:36:59,128s,159.109,1207.065,1.189
2025-05-19 10:37:13,128s,157.644,1199.872,1.183
2025-05-19 10:37:28,128s,160.176,1220.577,1.194
2025-05-19 10:37:42,128s,157.789,1198.994,1.156
2025-05-19 10:37:57,128s,161.779,1224.64,1.217
2025-05-19 10:38:11,128s,158.378,1200.266,1.17
2025-05-19 10:38:26,128s,158.758,1205.452,1.203
2025-05-19 10:38:40,128s,158.381,1201.573,1.168
2025-05-19 10:38:54,128s,158.237,1201.279,1.18
2025-05-19 10:39:09,128s,159.082,1205.725,1.163
2025-05-19 10:39:23,128s,158.945,1210.145,1.165
2025-05-19 10:39:38,128s,160.939,1220.197,1.192
2025-05-19 10:39:52,128s,158.203,1206.069,1.169
2025-05-19 10:40:06,128s,158.642,1208.664,1.184
2025-05-19 10:40:21,128s,158.061,1199.13,1.173
2025-05-19 10:40:35,128s,159.22,1207.886,1.122
2025-05-19 10:40:50,128s,161.968,1220.795,1.206
2025-05-19 10:41:04,128s,158.054,1200.938,1.173
2025-05-19 10:41:19,128s,160.321,1217.573,1.168
2025-05-19 10:41:33,128s,158.23,1197.981,1.168
2025-05-19 10:41:47,128s,159.212,1214.936,1.185
2025-05-19 10:42:02,128s,160.824,1214.205,1.185
2025-05-19 10:42:16,128s,158.821,1211.817,1.174
2025-05-19 10:42:31,128s,159.31,1211.261,1.179
2025-05-19 10:42:45,128s,160.398,1215.17,1.19
2025-05-19 10:43:00,128s,158.083,1199.127,1.157
2025-05-19 10:43:14,128s,159.314,1212.944,1.27
2025-05-19 10:43:28,128s,160.845,1217.384,1.24
2025-05-19 10:43:43,128s,159.013,1208.556,1.162
2025-05-19 10:43:57,128s,161.058,1221.906,1.188
2025-05-19 10:44:12,128s,157.906,1199.482,1.169
2025-05-19 10:44:26,128s,158.765,1206.964,1.164
2025-05-19 10:44:41,128s,160.02,1215.103,1.208
2025-05-19 10:44:55,128s,160.144,1221.216,1.189
2025-05-19 10:45:10,128s,158.323,1202.614,1.164
2025-05-19 10:45:24,128s,160.206,1218.747,1.207
2025-05-19 10:45:38,128s,158.59,1202.903,1.142
2025-05-19 10:45:53,128s,158.381,1201.273,1.148
2025-05-19 10:46:07,128s,161.703,1225.785,1.158
2025-05-19 10:46:22,128s,157.651,1200.663,1.182
2025-05-19 10:46:36,128s,159.38,1209.656,1.17
2025-05-19 10:46:51,128s,161.241,1218.069,1.217
2025-05-19 10:47:05,128s,160.005,1221.244,1.161
2025-05-19 10:47:20,128s,160.353,1214.214,1.178
2025-05-19 10:47:34,128s,159.839,1212.638,1.16
2025-05-19 10:47:49,128s,160.348,1213.065,1.312
2025-05-19 10:48:03,128s,160.565,1226.053,1.171
2025-05-19 10:48:18,128s,159.022,1209.748,1.175
2025-05-19 10:48:32,128s,158.184,1196.832,1.19
2025-05-19 10:48:47,128s,169.042,1282.398,1.185
2025-05-19 10:49:02,128s,159.044,1205.427,1.167
2025-05-19 10:49:16,128s,161.005,1227.962,1.185
2025-05-19 10:49:31,128s,159.152,1214.677,1.173
2025-05-19 10:49:45,128s,160.657,1218.9,1.177
2025-05-19 10:50:00,128s,159.642,1209.149,1.178
2025-05-19 10:50:14,128s,158.501,1205.276,1.182
2025-05-19 10:50:28,128s,159.979,1215.052,1.16
2025-05-19 10:50:43,128s,157.792,1200.223,1.152
2025-05-19 10:50:57,128s,160.919,1223.27,1.181
2025-05-19 10:51:12,128s,159.835,1221.852,1.14
2025-05-19 10:51:26,128s,159.772,1214.167,1.169
2025-05-19 10:51:41,128s,159.646,1219.671,1.2
2025-05-19 10:51:56,128s,159.436,1213.531,1.195
2025-05-19 10:52:10,128s,159.674,1211.934,1.166
2025-05-19 10:52:24,128s,157.936,1200.265,1.17
2025-05-19 10:52:39,128s,158.15,1200.308,1.167
2025-05-19 10:52:53,128s,159.056,1201.135,1.171
2025-05-19 10:53:08,128s,161.37,1218.06,1.216
2025-05-19 10:53:22,128s,157.684,1198.662,1.151
2025-05-19 10:53:36,128s,159.182,1210.15,1.202
