timestamp,mode,keygen,sign,verify
2025-05-19 14:47:46,128f,1.361,31.244,1.836
2025-05-19 14:47:47,128f,1.325,31.108,1.855
2025-05-19 14:47:48,128f,1.312,31.146,1.838
2025-05-19 14:47:49,128f,1.326,31.167,1.847
2025-05-19 14:47:50,128f,1.322,31.002,1.829
2025-05-19 14:47:51,128f,1.311,30.925,1.83
2025-05-19 14:47:52,128f,1.332,31.094,1.865
2025-05-19 14:47:53,128f,1.323,31.085,1.842
2025-05-19 14:47:54,128f,1.312,31.173,1.884
2025-05-19 14:47:55,128f,1.323,31.15,1.851
2025-05-19 14:47:56,128f,1.339,31.103,1.904
2025-05-19 14:47:57,128f,1.332,31.191,1.883
2025-05-19 14:47:58,128f,1.321,31.074,1.89
2025-05-19 14:48:00,128f,1.329,31.086,1.86
2025-05-19 14:48:01,128f,1.346,31.139,1.851
2025-05-19 14:48:02,128f,1.321,31.072,1.851
2025-05-19 14:48:03,128f,1.33,31.367,1.846
2025-05-19 14:48:04,128f,1.314,31.118,1.848
2025-05-19 14:48:05,128f,1.329,30.993,1.857
2025-05-19 14:48:06,128f,1.329,30.991,1.858
2025-05-19 14:48:07,128f,1.329,31.015,1.835
2025-05-19 14:48:08,128f,1.331,30.883,1.838
2025-05-19 14:48:09,128f,1.353,30.971,1.814
2025-05-19 14:48:10,128f,1.317,30.84,1.814
2025-05-19 14:48:11,128f,1.302,30.858,1.855
2025-05-19 14:48:12,128f,1.316,30.955,1.847
2025-05-19 14:48:13,128f,1.317,31.077,1.911
2025-05-19 14:48:14,128f,1.327,30.98,1.833
2025-05-19 14:48:15,128f,1.335,30.861,1.832
2025-05-19 14:48:16,128f,1.319,30.842,1.848
2025-05-19 14:48:17,128f,1.322,30.89,1.847
2025-05-19 14:48:18,128f,1.338,30.873,1.844
2025-05-19 14:48:19,128f,1.294,30.817,1.846
2025-05-19 14:48:20,128f,1.297,30.95,1.844
2025-05-19 14:48:22,128f,1.329,31.042,1.868
2025-05-19 14:48:23,128f,1.314,30.862,1.83
2025-05-19 14:48:24,128f,1.313,31.117,1.835
2025-05-19 14:48:25,128f,1.321,30.79,1.85
2025-05-19 14:48:26,128f,1.318,30.712,1.84
2025-05-19 14:48:27,128f,1.325,30.713,1.847
2025-05-19 14:48:28,128f,1.282,30.311,1.852
2025-05-19 14:48:29,128f,1.341,30.773,1.862
2025-05-19 14:48:30,128f,1.311,30.77,1.857
2025-05-19 14:48:31,128f,1.322,30.908,1.863
2025-05-19 14:48:32,128f,1.329,31.015,1.84
2025-05-19 14:48:33,128f,1.327,30.931,1.857
2025-05-19 14:48:34,128f,1.32,30.856,1.837
2025-05-19 14:48:35,128f,1.318,30.915,1.83
2025-05-19 14:48:36,128f,1.329,31.463,1.87
2025-05-19 14:48:37,128f,1.322,30.858,1.887
2025-05-19 14:48:38,128f,1.322,31.086,1.856
2025-05-19 14:48:39,128f,1.319,30.948,1.84
2025-05-19 14:48:40,128f,1.326,31.092,1.856
2025-05-19 14:48:41,128f,1.303,30.907,1.84
2025-05-19 14:48:43,128f,1.33,30.852,1.841
2025-05-19 14:48:44,128f,1.325,30.92,1.818
2025-05-19 14:48:45,128f,1.328,30.97,1.843
2025-05-19 14:48:46,128f,1.319,30.841,1.851
2025-05-19 14:48:47,128f,1.313,30.831,1.879
2025-05-19 14:48:48,128f,1.327,30.94,1.83
2025-05-19 14:48:49,128f,1.313,30.852,1.857
2025-05-19 14:48:50,128f,1.315,31.017,1.792
2025-05-19 14:48:51,128f,1.32,31.009,1.86
2025-05-19 14:48:52,128f,1.346,31.284,1.901
2025-05-19 14:48:53,128f,1.318,30.788,1.851
2025-05-19 14:48:54,128f,1.324,30.964,1.859
2025-05-19 14:48:55,128f,1.303,30.819,1.823
2025-05-19 14:48:56,128f,1.387,31.302,1.889
2025-05-19 14:48:57,128f,1.34,31.124,1.888
2025-05-19 14:48:58,128f,1.33,31.214,1.827
2025-05-19 14:48:59,128f,1.352,31.617,1.872
2025-05-19 14:49:00,128f,1.328,31.364,1.828
2025-05-19 14:49:01,128f,1.339,30.976,1.81
2025-05-19 14:49:03,128f,1.375,31.252,1.961
2025-05-19 14:49:04,128f,1.354,31.038,1.848
2025-05-19 14:49:05,128f,1.353,31.547,1.982
2025-05-19 14:49:06,128f,1.326,31.011,1.854
2025-05-19 14:49:07,128f,1.354,31.946,1.876
2025-05-19 14:49:08,128f,1.304,31.039,1.865
2025-05-19 14:49:09,128f,1.31,30.943,1.861
2025-05-19 14:49:10,128f,1.308,30.872,1.855
2025-05-19 14:49:11,128f,1.311,31.151,1.867
2025-05-19 14:49:12,128f,1.319,30.833,1.845
2025-05-19 14:49:13,128f,1.334,30.902,1.829
2025-05-19 14:49:14,128f,1.32,31.108,1.843
2025-05-19 14:49:15,128f,1.333,31.135,1.848
2025-05-19 14:49:16,128f,1.322,31.917,1.843
2025-05-19 14:49:17,128f,1.316,31.048,1.826
2025-05-19 14:49:18,128f,1.351,30.95,1.897
2025-05-19 14:49:19,128f,1.35,31.168,1.954
2025-05-19 14:49:20,128f,1.353,30.772,1.844
2025-05-19 14:49:21,128f,1.311,30.912,1.865
2025-05-19 14:49:22,128f,1.321,30.843,1.835
2025-05-19 14:49:23,128f,1.299,30.152,1.78
2025-05-19 14:49:25,128f,1.291,30.385,1.785
2025-05-19 14:49:26,128f,1.328,30.865,1.82
2025-05-19 14:49:27,128f,1.326,30.853,1.851
2025-05-19 14:49:28,128f,1.34,30.92,1.816
2025-05-19 14:49:29,128f,1.33,30.987,1.854
2025-05-19 14:49:30,128f,1.31,30.911,1.869
