timestamp,mode,keygen,sign,verify
2025-05-19 14:34:30,128s,84.572,643.651,0.648
2025-05-19 14:34:38,128s,84.57,643.311,0.629
2025-05-19 14:34:46,128s,84.512,642.683,0.626
2025-05-19 14:34:54,128s,85.394,644.466,0.625
2025-05-19 14:35:02,128s,85.003,645.716,0.64
2025-05-19 14:35:10,128s,85.362,646.133,0.632
2025-05-19 14:35:18,128s,84.774,643.337,0.638
2025-05-19 14:35:26,128s,84.825,643.135,0.649
2025-05-19 14:35:34,128s,86.005,642.361,0.621
2025-05-19 14:35:42,128s,84.892,642.313,0.629
2025-05-19 14:35:50,128s,84.742,643.118,0.642
2025-05-19 14:35:58,128s,84.682,645.821,0.633
2025-05-19 14:36:06,128s,84.673,644.635,0.633
2025-05-19 14:36:14,128s,84.958,647.271,0.642
2025-05-19 14:36:22,128s,84.875,644.622,0.626
2025-05-19 14:36:30,128s,84.516,642.27,0.64
2025-05-19 14:36:38,128s,84.558,642.337,0.634
2025-05-19 14:36:46,128s,84.833,642.738,0.654
2025-05-19 14:36:54,128s,84.711,644.421,0.634
2025-05-19 14:37:02,128s,84.68,644.076,0.629
2025-05-19 14:37:10,128s,84.41,643.748,0.639
2025-05-19 14:37:18,128s,85.099,647.806,0.638
2025-05-19 14:37:26,128s,84.717,645.86,0.645
2025-05-19 14:37:34,128s,84.86,644.12,0.622
2025-05-19 14:37:42,128s,84.873,641.547,0.618
2025-05-19 14:37:50,128s,84.126,638.145,0.628
2025-05-19 14:37:58,128s,84.756,643.72,0.641
2025-05-19 14:38:06,128s,84.513,643.942,0.624
2025-05-19 14:38:14,128s,84.498,642.732,0.62
2025-05-19 14:38:22,128s,85.346,646.216,0.642
2025-05-19 14:38:30,128s,84.948,644.086,0.668
2025-05-19 14:38:38,128s,84.249,642.969,0.629
2025-05-19 14:38:46,128s,84.395,641.812,0.632
2025-05-19 14:38:54,128s,84.204,641.801,0.644
2025-05-19 14:39:02,128s,85.426,643.898,0.658
2025-05-19 14:39:11,128s,84.481,643.867,0.629
2025-05-19 14:39:19,128s,84.746,644.281,0.654
2025-05-19 14:39:27,128s,85.145,646.769,0.622
2025-05-19 14:39:35,128s,84.726,641.696,0.613
2025-05-19 14:39:43,128s,84.568,642.986,0.639
2025-05-19 14:39:51,128s,84.902,642.769,0.627
2025-05-19 14:39:59,128s,84.293,643.011,0.64
2025-05-19 14:40:07,128s,84.607,644.506,0.633
2025-05-19 14:40:15,128s,84.851,643.568,0.633
2025-05-19 14:40:23,128s,84.655,643.721,0.625
2025-05-19 14:40:31,128s,85.714,646.085,0.621
2025-05-19 14:40:39,128s,85.033,654.058,0.637
2025-05-19 14:40:47,128s,84.636,644.058,0.62
2025-05-19 14:40:55,128s,84.646,643.643,0.64
2025-05-19 14:41:03,128s,84.36,639.97,0.623
2025-05-19 14:41:11,128s,84.995,641.995,0.653
2025-05-19 14:41:19,128s,84.653,643.213,0.627
2025-05-19 14:41:27,128s,85.064,644.646,0.638
2025-05-19 14:41:35,128s,85.388,647.705,0.629
2025-05-19 14:41:43,128s,84.838,645.759,0.63
2025-05-19 14:41:51,128s,85.012,642.246,0.626
2025-05-19 14:41:59,128s,84.549,640.345,0.639
2025-05-19 14:42:07,128s,84.411,641.554,0.647
2025-05-19 14:42:15,128s,84.667,643.196,0.626
2025-05-19 14:42:23,128s,84.497,643.698,0.646
2025-05-19 14:42:31,128s,84.685,643.947,0.62
2025-05-19 14:42:39,128s,85.926,647.107,0.655
2025-05-19 14:42:47,128s,85.198,644.406,0.634
2025-05-19 14:42:55,128s,84.214,641.008,0.627
2025-05-19 14:43:03,128s,84.686,641.679,0.638
2025-05-19 14:43:11,128s,84.874,641.391,0.626
2025-05-19 14:43:19,128s,84.461,643.531,0.62
2025-05-19 14:43:27,128s,84.681,644.403,0.637
2025-05-19 14:43:35,128s,84.868,644.39,0.629
2025-05-19 14:43:43,128s,85.098,646.994,0.636
2025-05-19 14:43:51,128s,84.554,644.423,0.637
2025-05-19 14:43:59,128s,84.826,642.147,0.665
2025-05-19 14:44:07,128s,84.429,642.89,0.621
2025-05-19 14:44:15,128s,84.524,642.031,0.63
2025-05-19 14:44:23,128s,84.518,645.066,0.64
2025-05-19 14:44:31,128s,84.851,644.592,0.614
2025-05-19 14:44:39,128s,84.597,642.971,0.654
2025-05-19 14:44:47,128s,84.964,646.832,0.627
2025-05-19 14:44:55,128s,84.637,643.842,0.657
2025-05-19 14:45:03,128s,84.352,642.285,0.623
2025-05-19 14:45:11,128s,84.62,642.672,0.638
2025-05-19 14:45:19,128s,84.32,640.599,0.63
2025-05-19 14:45:27,128s,85.028,643.494,0.637
2025-05-19 14:45:35,128s,84.833,642.917,0.651
2025-05-19 14:45:43,128s,84.886,643.904,0.617
2025-05-19 14:45:52,128s,85.038,647.166,0.65
2025-05-19 14:46:00,128s,84.912,645.987,0.661
2025-05-19 14:46:08,128s,85.336,642.064,0.658
2025-05-19 14:46:16,128s,84.827,643.712,0.64
2025-05-19 14:46:24,128s,84.309,641.925,0.639
2025-05-19 14:46:32,128s,84.603,642.902,0.629
2025-05-19 14:46:40,128s,84.51,644.607,0.63
2025-05-19 14:46:48,128s,85.69,644.239,0.652
2025-05-19 14:46:56,128s,85.551,646.331,0.645
2025-05-19 14:47:04,128s,84.83,643.128,0.63
2025-05-19 14:47:12,128s,84.31,642.459,0.623
2025-05-19 14:47:20,128s,84.501,645.725,0.652
2025-05-19 14:47:28,128s,84.54,644.663,0.652
2025-05-19 14:47:36,128s,84.668,644.602,0.637
2025-05-19 14:47:44,128s,84.962,643.207,0.643
