timestamp,mode,keygen,sign,verify
2025-05-19 15:14:15,256s,79.959,1003.658,1.358
2025-05-19 15:14:27,256s,79.773,1002.152,1.374
2025-05-19 15:14:38,256s,80.656,1001.82,1.391
2025-05-19 15:14:50,256s,80.139,1006.14,1.355
2025-05-19 15:15:02,256s,80.611,1005.81,1.385
2025-05-19 15:15:13,256s,80.464,1006.386,1.383
2025-05-19 15:15:25,256s,80.209,1000.212,1.375
2025-05-19 15:15:36,256s,79.877,997.334,1.368
2025-05-19 15:15:48,256s,80.226,1001.236,1.379
2025-05-19 15:15:59,256s,80.398,1003.833,1.4
2025-05-19 15:16:11,256s,80.277,1005.887,1.409
2025-05-19 15:16:23,256s,80.343,1004.465,1.355
2025-05-19 15:16:34,256s,80.259,1005.009,1.39
2025-05-19 15:16:46,256s,80.479,1009.756,1.392
2025-05-19 15:16:57,256s,80.123,1000.483,1.359
2025-05-19 15:17:09,256s,79.864,1000.867,1.365
2025-05-19 15:17:20,256s,80.913,1000.593,1.386
2025-05-19 15:17:32,256s,79.927,1002.855,1.38
2025-05-19 15:17:44,256s,80.077,1002.964,1.369
2025-05-19 15:17:55,256s,80.429,1005.539,1.387
2025-05-19 15:18:07,256s,80.213,1003.805,1.384
2025-05-19 15:18:18,256s,81.06,1007.954,1.395
2025-05-19 15:18:30,256s,80.11,1001.451,1.389
2025-05-19 15:18:41,256s,80.03,996.821,1.36
2025-05-19 15:18:53,256s,80.448,1006.296,1.364
2025-05-19 15:19:05,256s,80.428,1000.418,1.39
2025-05-19 15:19:16,256s,80.287,1002.895,1.36
2025-05-19 15:19:28,256s,80.556,1005.168,1.399
2025-05-19 15:19:39,256s,79.899,999.969,1.376
2025-05-19 15:19:51,256s,80.539,1005.996,1.385
2025-05-19 15:20:03,256s,80.451,1006.118,1.359
2025-05-19 15:20:14,256s,80.746,1003.196,1.35
2025-05-19 15:20:26,256s,80.309,1006.247,1.383
2025-05-19 15:20:37,256s,80.104,1000.499,1.393
2025-05-19 15:20:49,256s,79.7,997.056,1.377
2025-05-19 15:21:00,256s,80.635,1009.549,1.368
2025-05-19 15:21:12,256s,79.629,997.591,1.393
2025-05-19 15:21:23,256s,79.835,999.55,1.351
2025-05-19 15:21:35,256s,80.699,999.656,1.471
2025-05-19 15:21:47,256s,80.525,1007.146,1.37
2025-05-19 15:21:58,256s,80.316,1009.543,1.352
2025-05-19 15:22:10,256s,80.842,1007.842,1.38
2025-05-19 15:22:21,256s,79.563,996.828,1.346
2025-05-19 15:22:33,256s,80.618,1004.815,1.387
2025-05-19 15:22:45,256s,79.941,1001.417,1.368
2025-05-19 15:22:56,256s,79.878,999.484,1.359
2025-05-19 15:23:08,256s,81.402,1008.204,1.374
2025-05-19 15:23:19,256s,80.373,1000.763,1.374
2025-05-19 15:23:31,256s,79.86,1002.671,1.368
2025-05-19 15:23:42,256s,80.597,1007.627,1.398
2025-05-19 15:23:54,256s,79.926,1001.835,1.354
2025-05-19 15:24:05,256s,80.029,1000.732,1.386
2025-05-19 15:24:17,256s,80.694,1006.315,1.418
2025-05-19 15:24:29,256s,79.876,999.462,1.382
2025-05-19 15:24:40,256s,80.246,1003.185,1.377
2025-05-19 15:24:52,256s,80.236,1002.462,1.403
2025-05-19 15:25:03,256s,80.104,999.872,1.36
2025-05-19 15:25:15,256s,80.432,1005.786,1.385
2025-05-19 15:25:26,256s,80.262,1002.131,1.39
2025-05-19 15:25:38,256s,79.715,999.069,1.358
2025-05-19 15:25:50,256s,80.437,1006.919,1.384
2025-05-19 15:26:01,256s,79.877,1001.17,1.368
2025-05-19 15:26:13,256s,79.897,998.769,1.348
2025-05-19 15:26:24,256s,80.76,1007.934,1.386
2025-05-19 15:26:36,256s,80.623,1003.132,1.373
2025-05-19 15:26:47,256s,80.652,1001.947,1.381
2025-05-19 15:26:59,256s,80.416,1005.069,1.399
2025-05-19 15:27:11,256s,80.014,999.015,1.373
