timestamp,mode,keygen,sign,verify
2025-05-19 07:56:35,128f,4.978,114.949,7.081
2025-05-19 07:56:37,128f,4.983,114.739,7.157
2025-05-19 07:56:39,128f,4.995,115.184,7.106
2025-05-19 07:56:41,128f,4.971,119.738,7.194
2025-05-19 07:56:43,128f,5.019,116.086,7.162
2025-05-19 07:56:45,128f,4.933,114.738,7.003
2025-05-19 07:56:47,128f,4.941,115.08,7.111
2025-05-19 07:56:49,128f,4.986,115.328,7.143
2025-05-19 07:56:51,128f,4.938,116.329,7.108
2025-05-19 07:56:53,128f,4.982,115.2,7.016
2025-05-19 07:56:55,128f,4.961,116.321,7.122
2025-05-19 07:56:57,128f,4.971,116.429,7.103
2025-05-19 07:56:59,128f,4.998,117.455,7.27
2025-05-19 07:57:01,128f,4.938,115.051,7.083
2025-05-19 07:57:03,128f,5.019,116.36,7.227
2025-05-19 07:57:05,128f,4.929,115.113,7.024
2025-05-19 07:57:07,128f,5.107,116.697,7.278
2025-05-19 07:57:09,128f,4.942,115.32,7.124
2025-05-19 07:57:11,128f,4.952,114.754,7.328
2025-05-19 07:57:13,128f,4.948,115.361,7.112
2025-05-19 07:57:15,128f,5.019,115.805,7.16
2025-05-19 07:57:17,128f,4.957,115.691,7.139
2025-05-19 07:57:19,128f,4.979,115.905,7.147
2025-05-19 07:57:21,128f,4.961,115.689,7.128
2025-05-19 07:57:23,128f,4.954,116.22,7.28
2025-05-19 07:57:25,128f,4.958,115.869,7.174
2025-05-19 07:57:27,128f,5.003,116.145,7.072
2025-05-19 07:57:29,128f,4.958,116.111,7.088
2025-05-19 07:57:31,128f,4.956,116.306,7.22
2025-05-19 07:57:33,128f,4.991,116.373,7.147
2025-05-19 07:57:35,128f,5.044,115.508,7.024
2025-05-19 07:57:37,128f,4.921,115.198,7.072
2025-05-19 07:57:39,128f,4.945,115.905,7.257
2025-05-19 07:57:41,128f,5.032,116.318,7.173
2025-05-19 07:57:43,128f,4.965,117.52,7.238
2025-05-19 07:57:45,128f,4.966,115.202,7.226
2025-05-19 07:57:47,128f,4.994,116.059,7.146
2025-05-19 07:57:49,128f,4.982,116.457,7.15
2025-05-19 07:57:51,128f,4.976,116.689,7.12
2025-05-19 07:57:53,128f,4.963,117.094,7.155
2025-05-19 07:57:55,128f,4.968,116.359,7.268
2025-05-19 07:57:57,128f,4.987,117.289,7.198
2025-05-19 07:57:59,128f,5.043,116.578,7.143
2025-05-19 07:58:01,128f,4.936,115.124,7.061
2025-05-19 07:58:03,128f,4.973,116.185,7.358
2025-05-19 07:58:05,128f,4.975,115.943,7.142
2025-05-19 07:58:07,128f,4.987,116.23,7.127
2025-05-19 07:58:09,128f,4.943,114.81,6.992
2025-05-19 07:58:11,128f,4.967,115.207,7.038
2025-05-19 07:58:13,128f,4.989,116.204,7.068
2025-05-19 07:58:15,128f,5.003,115.198,7.043
2025-05-19 07:58:17,128f,4.964,116.297,7.274
2025-05-19 07:58:19,128f,4.945,115.267,7.133
2025-05-19 07:58:21,128f,5.048,116.34,7.074
2025-05-19 07:58:23,128f,4.988,116.442,7.176
2025-05-19 07:58:25,128f,4.988,117.158,7.221
2025-05-19 07:58:27,128f,4.973,116.18,7.136
2025-05-19 07:58:29,128f,5.333,116.266,7.16
2025-05-19 07:58:31,128f,4.938,115.071,7.042
2025-05-19 07:58:33,128f,4.977,116.203,7.159
2025-05-19 07:58:35,128f,5.314,115.845,7.083
2025-05-19 07:58:37,128f,5.052,115.941,7.097
2025-05-19 07:58:38,128f,5.005,115.859,7.077
2025-05-19 07:58:40,128f,4.972,115.116,7.052
2025-05-19 07:58:42,128f,4.952,116.01,7.145
2025-05-19 07:58:44,128f,4.923,115.006,7.098
2025-05-19 07:58:46,128f,4.942,116.018,7.223
2025-05-19 07:58:48,128f,4.956,115.628,7.222
2025-05-19 07:58:50,128f,4.938,114.928,7.119
2025-05-19 07:58:52,128f,4.978,114.833,6.918
2025-05-19 07:58:54,128f,4.975,116.179,7.201
2025-05-19 07:58:56,128f,4.954,115.617,7.104
2025-05-19 07:58:58,128f,4.941,115.393,7.162
2025-05-19 07:59:00,128f,4.963,115.961,7.151
2025-05-19 07:59:02,128f,4.973,117.202,7.127
2025-05-19 07:59:04,128f,4.919,116.672,7.147
2025-05-19 07:59:06,128f,4.963,115.388,7.03
2025-05-19 07:59:08,128f,4.926,115.367,6.989
2025-05-19 07:59:10,128f,4.969,116.5,7.051
2025-05-19 07:59:12,128f,4.972,115.564,7.102
2025-05-19 07:59:14,128f,5.008,117.035,7.178
2025-05-19 07:59:16,128f,5.015,116.413,7.072
2025-05-19 07:59:18,128f,4.984,116.453,7.097
2025-05-19 07:59:20,128f,4.958,115.976,7.403
2025-05-19 07:59:22,128f,5.047,115.977,7.059
2025-05-19 07:59:24,128f,4.967,117.204,7.061
2025-05-19 07:59:26,128f,5.37,116.464,7.293
2025-05-19 07:59:28,128f,4.915,115.276,7.208
2025-05-19 07:59:30,128f,5.003,115.677,7.144
2025-05-19 07:59:32,128f,4.959,114.52,7.054
2025-05-19 07:59:34,128f,4.906,114.893,7.12
2025-05-19 07:59:36,128f,4.951,115.741,7.238
2025-05-19 07:59:38,128f,4.933,115.265,7.046
2025-05-19 07:59:40,128f,4.95,116.101,7.166
2025-05-19 07:59:42,128f,5.037,116.55,7.004
2025-05-19 07:59:44,128f,4.943,115.012,7.091
2025-05-19 07:59:46,128f,4.99,115.367,7.117
2025-05-19 07:59:48,128f,4.948,115.177,7.117
2025-05-19 07:59:50,128f,4.99,116.16,7.154
2025-05-19 07:59:52,128f,4.92,115.595,7.094
