timestamp,mode,keygen,sign,verify
2025-05-19 12:24:36,128s,173.969,1308.862,1.37
2025-05-19 12:24:51,128s,173.843,1306.677,1.346
2025-05-19 12:25:07,128s,174.255,1308.801,1.354
2025-05-19 12:25:22,128s,173.984,1305.09,1.346
2025-05-19 12:25:38,128s,175.209,1308.499,1.414
2025-05-19 12:25:53,128s,173.579,1305.379,1.39
2025-05-19 12:26:09,128s,174.692,1308.373,1.383
2025-05-19 12:26:25,128s,173.859,1305.935,1.354
2025-05-19 12:26:40,128s,176.062,1305.647,1.344
2025-05-19 12:26:56,128s,173.709,1307.313,1.348
2025-05-19 12:27:11,128s,173.828,1303.094,1.378
2025-05-19 12:27:27,128s,174.047,1306.854,1.359
2025-05-19 12:27:42,128s,173.715,1304.05,1.351
2025-05-19 12:27:58,128s,174.0,1306.832,1.334
2025-05-19 12:28:13,128s,173.627,1304.668,1.352
2025-05-19 12:28:29,128s,174.559,1309.416,1.379
2025-05-19 12:28:45,128s,173.272,1302.712,1.344
2025-05-19 12:29:00,128s,174.831,1308.01,1.361
2025-05-19 12:29:16,128s,174.529,1303.069,1.335
2025-05-19 12:29:31,128s,174.307,1311.539,1.337
2025-05-19 12:29:47,128s,173.697,1309.787,1.392
2025-05-19 12:30:02,128s,174.754,1309.115,1.335
2025-05-19 12:30:18,128s,173.49,1303.17,1.361
2025-05-19 12:30:33,128s,174.753,1309.272,1.348
2025-05-19 12:30:49,128s,173.968,1304.678,1.386
2025-05-19 12:31:04,128s,174.426,1308.628,1.36
2025-05-19 12:31:20,128s,173.589,1303.128,1.349
2025-05-19 12:31:36,128s,174.564,1308.341,1.386
2025-05-19 12:31:51,128s,173.232,1302.984,1.36
2025-05-19 12:32:07,128s,173.878,1307.252,1.379
2025-05-19 12:32:22,128s,173.775,1304.554,1.377
2025-05-19 12:32:38,128s,174.004,1307.035,1.401
2025-05-19 12:32:53,128s,174.52,1303.63,1.386
2025-05-19 12:33:09,128s,174.023,1302.309,1.37
2025-05-19 12:33:24,128s,174.657,1306.152,1.332
2025-05-19 12:33:40,128s,173.974,1311.171,1.356
2025-05-19 12:33:55,128s,174.074,1309.089,1.374
2025-05-19 12:34:11,128s,173.738,1305.718,1.366
2025-05-19 12:34:27,128s,173.923,1315.382,1.381
2025-05-19 12:34:42,128s,174.36,1306.491,1.343
2025-05-19 12:34:58,128s,174.336,1307.191,1.364
2025-05-19 12:35:13,128s,173.677,1302.931,1.359
2025-05-19 12:35:29,128s,174.509,1310.864,1.476
2025-05-19 12:35:44,128s,173.444,1304.606,1.361
2025-05-19 12:36:00,128s,174.408,1310.03,1.385
2025-05-19 12:36:16,128s,173.328,1303.929,1.336
2025-05-19 12:36:31,128s,174.126,1308.514,1.328
2025-05-19 12:36:47,128s,174.529,1309.168,1.424
2025-05-19 12:37:02,128s,174.13,1308.293,1.366
2025-05-19 12:37:18,128s,173.392,1301.845,1.34
2025-05-19 12:37:33,128s,174.616,1306.611,1.351
2025-05-19 12:37:49,128s,174.165,1304.792,1.414
2025-05-19 12:38:04,128s,174.332,1310.297,1.397
2025-05-19 12:38:20,128s,174.458,1303.528,1.321
2025-05-19 12:38:36,128s,175.107,1309.86,1.362
2025-05-19 12:38:51,128s,173.536,1302.639,1.362
2025-05-19 12:39:07,128s,174.881,1307.745,1.382
2025-05-19 12:39:22,128s,174.167,1303.458,1.351
2025-05-19 12:39:38,128s,174.085,1308.839,1.349
2025-05-19 12:39:53,128s,174.43,1304.901,1.366
2025-05-19 12:40:09,128s,173.92,1306.066,1.372
2025-05-19 12:40:24,128s,173.358,1303.933,1.368
2025-05-19 12:40:40,128s,175.385,1319.029,1.363
2025-05-19 12:40:55,128s,174.269,1304.789,1.338
2025-05-19 12:41:11,128s,175.196,1305.443,1.363
2025-05-19 12:41:27,128s,173.842,1305.378,1.35
2025-05-19 12:41:42,128s,173.676,1306.978,1.364
2025-05-19 12:41:58,128s,173.994,1308.195,1.385
2025-05-19 12:42:13,128s,173.751,1303.377,1.339
2025-05-19 12:42:29,128s,174.131,1307.808,1.337
2025-05-19 12:42:44,128s,174.329,1304.532,1.322
2025-05-19 12:43:00,128s,174.156,1309.654,1.406
2025-05-19 12:43:15,128s,174.632,1303.376,1.337
2025-05-19 12:43:31,128s,174.087,1308.201,1.392
2025-05-19 12:43:46,128s,173.954,1304.727,1.348
2025-05-19 12:44:02,128s,174.276,1308.718,1.357
2025-05-19 12:44:18,128s,173.593,1304.061,1.357
2025-05-19 12:44:33,128s,174.202,1309.203,1.365
2025-05-19 12:44:49,128s,173.59,1305.001,1.351
2025-05-19 12:45:04,128s,174.566,1308.624,1.317
2025-05-19 12:45:20,128s,174.132,1304.256,1.362
2025-05-19 12:45:35,128s,174.588,1308.274,1.342
