timestamp,mode,keygen,sign,verify
2025-05-19 15:33:24,256f,5.0,103.323,2.768
2025-05-19 15:33:26,256f,4.993,102.983,2.736
2025-05-19 15:33:28,256f,5.091,103.326,2.726
2025-05-19 15:33:29,256f,5.062,102.595,2.755
2025-05-19 15:33:31,256f,4.984,103.524,2.749
2025-05-19 15:33:33,256f,4.972,103.309,2.747
2025-05-19 15:33:35,256f,5.016,102.57,3.022
2025-05-19 15:33:37,256f,4.98,103.319,2.839
2025-05-19 15:33:38,256f,4.99,102.972,2.712
2025-05-19 15:33:40,256f,4.983,102.682,2.72
2025-05-19 15:33:42,256f,4.989,104.63,2.694
2025-05-19 15:33:44,256f,4.958,102.421,2.723
2025-05-19 15:33:46,256f,5.071,104.287,2.792
2025-05-19 15:33:48,256f,5.083,105.117,2.78
2025-05-19 15:33:49,256f,5.049,104.298,2.778
2025-05-19 15:33:51,256f,5.069,103.683,2.768
2025-05-19 15:33:53,256f,4.999,103.377,2.741
2025-05-19 15:33:55,256f,5.012,104.022,3.031
2025-05-19 15:33:57,256f,5.034,103.345,2.755
2025-05-19 15:33:59,256f,5.005,102.876,2.713
2025-05-19 15:34:00,256f,4.996,102.975,2.728
2025-05-19 15:34:02,256f,4.977,102.941,2.745
2025-05-19 15:34:04,256f,4.967,102.978,2.717
2025-05-19 15:34:06,256f,5.34,106.237,2.712
2025-05-19 15:34:08,256f,5.233,102.886,2.879
2025-05-19 15:34:10,256f,4.999,102.702,2.724
2025-05-19 15:34:11,256f,5.004,103.137,2.732
2025-05-19 15:34:13,256f,4.979,103.416,2.716
2025-05-19 15:34:15,256f,5.087,110.153,2.758
2025-05-19 15:34:17,256f,4.988,103.198,2.738
2025-05-19 15:34:19,256f,5.059,104.917,2.807
2025-05-19 15:34:21,256f,5.04,104.257,2.777
2025-05-19 15:34:22,256f,5.018,103.894,2.739
2025-05-19 15:34:24,256f,5.018,104.116,2.734
2025-05-19 15:34:26,256f,5.047,103.222,2.747
2025-05-19 15:34:28,256f,5.023,102.969,2.746
2025-05-19 15:34:30,256f,5.259,103.727,2.902
2025-05-19 15:34:32,256f,5.006,103.857,2.755
