timestamp,mode,keygen,sign,verify
2025-04-21 17:05:03,192s,3636.294,35862.606,35.123
2025-04-21 17:05:40,192s,3627.490,35172.432,32.423
2025-04-21 17:06:19,192s,3634.926,35972.543,32.227
2025-04-21 17:06:55,192s,3616.063,36176.383,32.860
2025-04-21 17:07:32,192s,3496.764,35437.056,31.926
2025-04-21 17:08:09,192s,3456.992,35077.732,32.102
2025-04-21 17:08:47,192s,3540.676,35430.549,32.624
2025-04-21 17:09:22,192s,3511.684,35815.308,32.221
2025-04-21 17:10:00,192s,3552.732,35556.447,32.785
2025-04-21 17:10:37,192s,3625.369,35514.470,37.933
